,heapsort_notinplace,heapsort_inplace,mergesort_notinplace,mergesort_inplace,quicksort_notinplace,quicksort_inplace,python_sort
18,0.020575100000002067,0.020614600000001815,0.015185400000000016,0.03411109999999695,0.007227199999999101,0.0062811000000007056,0.0004189999999999472
19,0.020652699999999413,0.024701899999996613,0.01504820000000251,0.03426780000000207,0.007582300000001041,0.00660919999999976,0.0004279000000000366
20,0.020975899999996273,0.024744900000001735,0.015204999999994584,0.031936999999999216,0.007948400000000078,0.007076999999999778,0.0005606000000000222
21,0.020646799999994414,0.02453429999999912,0.01448710000000375,0.031982700000000364,0.007697799999998978,0.006904999999999717,0.00043949999999992606
22,0.02065319999999815,0.026767199999994773,0.014148999999996192,0.033131199999999694,0.007919400000000465,0.0067550000000000665,0.0004248999999998393
23,0.020836600000009753,0.02431669999999997,0.014522599999999386,0.03475819999999885,0.007455300000000165,0.007756999999999792,0.00042039999999987643
24,0.0208992999999964,0.024983999999989237,0.014127899999998306,0.036078100000001,0.007220399999999572,0.006484700000000565,0.00042189999999986405
25,0.022310300000000893,0.02651450000000466,0.014534900000001016,0.034230300000000824,0.007389899999999727,0.006333299999999653,0.00042450000000004984
26,0.022060400000000868,0.022846000000001254,0.014981699999999876,0.03452120000000036,0.007549999999998391,0.007514899999999436,0.00042159999999991093
27,0.021867999999997778,0.023218399999990424,0.01528330000000011,0.033174200000001264,0.007443099999999703,0.008117000000000374,0.0004212000000001215
28,0.02154090000000508,0.023716199999995524,0.014833199999998214,0.03230569999999844,0.007935100000000972,0.007820200000000277,0.0004271999999998499
29,0.022203599999997436,0.025998999999998773,0.014729400000000226,0.03235369999999804,0.0078187000000014,0.007018500000000039,0.00048789999999998557
30,0.02212009999999509,0.023483100000007084,0.015493999999996788,0.03220800000000068,0.007848700000000264,0.008071400000000395,0.00042359999999996845
31,0.022188600000006886,0.024655800000005,0.015818100000004165,0.032641900000001556,0.007633300000000176,0.0074673000000000656,0.0004300000000001525
32,0.02294139999999345,0.023868499999991855,0.01576769999999783,0.03399840000000154,0.007831599999999383,0.007015499999999619,0.0004222000000000392
33,0.022663199999996664,0.0239646999999934,0.015040500000004897,0.034096200000000465,0.00772510000000004,0.007817099999999577,0.0004275000000000251
34,0.022066300000005867,0.024735100000000898,0.015477399999994645,0.03401320000000041,0.008089199999998797,0.006469499999999684,0.00042560000000002596
35,0.021642999999997414,0.02264750000000504,0.01559249999999679,0.034627499999999145,0.007519399999999621,0.006580700000000661,0.0004258999999999791
36,0.023002200000007633,0.020613499999996066,0.0141179999999963,0.034401100000000184,0.007497499999999491,0.007615199999999156,0.00042370000000002683
37,0.02311430000000314,0.023151999999996065,0.014490400000006787,0.034774699999999825,0.007874800000001514,0.0076811999999994995,0.0005287000000000486
38,0.02151399999999626,0.023784100000000308,0.014765999999994506,0.034246899999999414,0.007415999999999201,0.007505199999999768,0.0004203000000000401
39,0.021280300000000807,0.022213400000012484,0.014518999999999949,0.0339583999999995,0.007843100000000547,0.007467499999999738,0.0005743000000000276
40,0.02112419999998849,0.022385299999996278,0.01415869999999586,0.034430400000001526,0.007803900000000752,0.0066101999999998995,0.0004661999999999722
41,0.021830600000001255,0.022341699999998355,0.014224899999994989,0.03569140000000104,0.00817610000000002,0.0070896999999998656,0.00042549999999996757
42,0.020807200000007242,0.023148300000002564,0.014406300000004535,0.034410699999998684,0.008081799999999362,0.006929700000000594,0.0004271000000000136
43,0.021278300000005856,0.023013800000001083,0.014245899999998812,0.03377300000000005,0.008262399999999559,0.007048400000000399,0.0004591999999998819
44,0.0209150999999963,0.02280720000000258,0.014375299999997537,0.034116400000002045,0.008114300000000796,0.006534200000000823,0.000431200000000187
45,0.02133290000000443,0.024478200000004335,0.021558899999995162,0.03359559999999817,0.007795400000000896,0.00808059999999955,0.00042879999999989593
46,0.020804499999997006,0.022990199999995298,0.01416290000000231,0.03410530000000023,0.00881799999999977,0.0075248999999999455,0.0005904999999999383
47,0.021003899999996634,0.02119110000001001,0.014219599999997001,0.03400909999999868,0.008674299999999135,0.008165800000000445,0.00042919999999990743
48,0.024057599999991908,0.023833499999994956,0.015245799999995313,0.033378599999998926,0.007938100000000503,0.008181500000000064,0.0004450000000000287
49,0.023280799999994883,0.023389100000002827,0.014222900000000038,0.033893799999997754,0.008295499999999123,0.007338100000000125,0.00042410000000003834
50,0.033149300000005155,0.02153549999999882,0.015498099999994963,0.033282299999999765,0.0072872999999997745,0.007226999999999428,0.0004261999999999322
51,0.022744299999999384,0.022621399999991354,0.014297599999999022,0.035257500000000164,0.007536200000000548,0.00790700000000033,0.0004191000000000056
52,0.02489169999999774,0.023473499999994374,0.016119000000003325,0.035869900000001564,0.008183400000000063,0.008703300000000525,0.00042359999999996845
53,0.023353400000004854,0.02199239999998781,0.014760600000002455,0.039727599999999086,0.007843599999999284,0.007454599999999978,0.0004234000000000737
54,0.023229100000008884,0.021610899999998878,0.014676600000001372,0.03423180000000059,0.007827699999999993,0.006956500000000254,0.00041669999999993657
55,0.024709300000012036,0.025931700000001,0.014713100000001589,0.03525850000000119,0.00787340000000114,0.007357599999999742,0.0005098999999999521
56,0.0241642000000013,0.022945800000002237,0.014932800000003965,0.03339069999999822,0.0077110000000004675,0.007150099999999604,0.00042370000000002683
57,0.023619299999992904,0.02207289999999773,0.01425079999999923,0.03255629999999954,0.008385800000000998,0.006470799999999777,0.0004934999999999246
58,0.024288300000009144,0.022261200000002646,0.015240300000002094,0.03219190000000083,0.008111800000000002,0.0070934000000004716,0.0004251000000001781
59,0.023496600000001422,0.021312700000009954,0.01530010000000459,0.034366399999999686,0.008952499999999475,0.007146499999999278,0.00042259999999982867
60,0.02351260000000366,0.020880500000004076,0.014946999999999377,0.03263639999999768,0.008170399999999134,0.008673700000000117,0.0004262999999999906
61,0.022402100000007863,0.020523299999993583,0.015073600000000908,0.03429729999999864,0.007561599999998947,0.006702899999999623,0.00042269999999988705
62,0.021572699999993006,0.020657299999996326,0.014419699999997704,0.03336619999999968,0.0073019999999992535,0.006947099999999651,0.000422400000000156
63,0.02152390000000537,0.020618599999991716,0.01503280000000018,0.03465640000000292,0.007599400000000145,0.006917800000000085,0.0004235000000001321
64,0.02318240000001026,0.020644000000004326,0.015232999999994945,0.03476079999999726,0.007590999999999681,0.007070800000000155,0.00042229999999987555
65,0.022172499999996376,0.02085460000000694,0.015045099999994704,0.033706299999998635,0.007665699999998665,0.00622480000000003,0.00042469999999994457
66,0.021761400000002595,0.020944400000004748,0.015224600000003363,0.03402540000000087,0.008042900000001296,0.006519299999999895,0.0004216999999999693
67,0.021276800000009644,0.020494900000002758,0.015289000000002773,0.034962700000001234,0.007403899999999908,0.006759899999999597,0.00042239999999993394
68,0.022733099999996398,0.02057519999999613,0.0152440000000027,0.035920199999999625,0.008495999999999171,0.006619699999999895,0.00044599999999994644
69,0.023752899999990973,0.020914000000004762,0.014764300000003061,0.03213050000000095,0.0077011999999996306,0.0075905000000000555,0.00042210000000020287
70,0.022302100000004543,0.02038419999999519,0.01509539999999987,0.034274799999998606,0.007839499999999333,0.007377099999999359,0.00041890000000011085
71,0.020881000000002814,0.021017200000002845,0.014472800000000063,0.03449690000000061,0.007569099999999551,0.00703060000000022,0.0004208999999999463
72,0.021533199999993258,0.020939000000012697,0.014665700000001891,0.03224069999999912,0.008076199999999645,0.006665100000000201,0.00042389999999992156
73,0.023225100000004772,0.0203848000000022,0.01613230000000243,0.0323258000000024,0.008457100000001105,0.007147999999999932,0.00041820000000014623
74,0.02195369999999741,0.020943700000003673,0.015207600000003652,0.03222240000000198,0.008183000000000717,0.0069710000000000605,0.000499200000000144
75,0.022145600000001764,0.021752000000006433,0.015578499999996609,0.03255879999999678,0.008902199999999638,0.006861500000000298,0.0004220999999999808
76,0.02164910000000475,0.022337199999995505,0.015218199999999626,0.032206100000003346,0.008040700000000456,0.006766400000000061,0.0004173999999999012
77,0.021652700000004188,0.022999499999997397,0.01536039999999872,0.033869299999999214,0.007367800000000813,0.006703100000000184,0.0004235000000001321
78,0.023924399999998514,0.02351829999999211,0.014181200000003003,0.03464689999999848,0.008797099999998892,0.007548700000000075,0.00044829999999995707
79,0.022971399999988762,0.02268060000000105,0.015066999999994835,0.03333560000000091,0.0076262000000006935,0.006972499999999826,0.00042359999999996845
80,0.02230969999999388,0.025117299999990905,0.014145100000000355,0.03447359999999833,0.008686299999999036,0.006269800000000103,0.00042279999999994544
81,0.02318149999999264,0.022628699999998503,0.015618599999996263,0.034020500000004006,0.007752500000000495,0.006519599999999848,0.00042439999999999145
82,0.022934199999994576,0.022939300000004437,0.014698199999997996,0.03221020000000152,0.008911899999999306,0.0063811000000004725,0.0004485999999999102
83,0.02233360000001028,0.022633499999997753,0.014783299999997723,0.04426070000000237,0.007843499999999892,0.006718699999999522,0.0004214000000000162
84,0.02346239999999966,0.02327199999999152,0.014916900000002897,0.0336586999999966,0.009019600000000239,0.007137000000000171,0.00042600000000003746
85,0.024006700000001047,0.023485899999997173,0.015269099999997593,0.033253399999999544,0.007909599999999628,0.007120000000000459,0.00042410000000003834
86,0.022278399999990484,0.02319420000000605,0.014188799999999446,0.032139699999994775,0.009521400000000568,0.006569700000000012,0.0004226000000000507
87,0.023442500000001587,0.0231615000000005,0.01815899999999715,0.032153699999994956,0.00945210000000074,0.006684499999999538,0.00042349999999991006
88,0.02248679999999581,0.02325890000000186,0.014977799999996932,0.03236989999999906,0.008012599999998926,0.0061933999999999045,0.0004197999999999702
89,0.022679000000010774,0.021871099999998478,0.015392200000000855,0.0333028000000013,0.008194099999998983,0.007639199999999846,0.0004241999999998747
90,0.02413419999999178,0.023262100000010832,0.015237599999998963,0.032782600000004436,0.007858999999999838,0.0064333999999997005,0.00042760000000008347
91,0.0224285999999978,0.0214385999999962,0.015625999999997475,0.032427899999994736,0.007733500000000504,0.0064131000000005045,0.0004172999999998428
92,0.022138300000008826,0.02356040000000803,0.015519699999998693,0.0321895000000012,0.00832189999999855,0.0070534000000002095,0.00042469999999994457
93,0.023093299999999317,0.022269600000001333,0.015036899999998354,0.032460399999997946,0.008466900000000166,0.007012800000000041,0.00042239999999993394
94,0.021188399999999774,0.02324450000000411,0.014397999999999911,0.0321666000000036,0.008123700000000511,0.006262899999999405,0.0004192999999999003
95,0.02128070000000548,0.02171969999999135,0.015281200000003992,0.032476299999999014,0.008296800000000104,0.006940799999999747,0.00042239999999993394
96,0.020897700000006125,0.023910599999993565,0.014642600000001949,0.03216700000000117,0.008456999999999937,0.006805199999999623,0.00042480000000000295
97,0.021280300000000807,0.022285400000001232,0.01504650000000396,0.03240999999999872,0.007635699999999801,0.006219299999999706,0.0004234000000000737
98,0.020776599999990708,0.023835700000006455,0.014970200000000489,0.032292100000006485,0.009436900000000747,0.00684970000000007,0.00044759999999999245
99,0.020739800000001196,0.023441399999995838,0.015037900000002935,0.03254060000000436,0.007489500000000149,0.006512999999999991,0.0004238000000000852
100,0.023737699999998085,0.02095350000000451,0.014967900000002032,0.03544809999999643,0.00794849999999947,0.006734900000000543,0.00042119999999989943
101,0.024042600000001357,0.020839199999997504,0.016047399999997936,0.03373030000000199,0.007629800000000131,0.006685899999999911,0.0004212999999999578
102,0.022055800000003956,0.02086109999999053,0.014679799999996135,0.034522699999996576,0.007902800000000099,0.007399500000000003,0.0004249999999998977
103,0.022842099999991206,0.020551300000008155,0.014984300000001838,0.03560290000000066,0.007719599999999716,0.006654200000000721,0.0004231000000001206
104,0.02202510000000757,0.020878999999993653,0.015298999999998841,0.03400090000000233,0.007804300000000097,0.007038599999999562,0.00041920000000006397
105,0.023201799999995387,0.023321800000005055,0.014352599999995164,0.03219010000000111,0.007542400000000171,0.0070886000000003335,0.00042330000000001533
106,0.022341699999998355,0.022901700000005576,0.014685499999998797,0.0320850999999962,0.00757479999999866,0.007996999999999588,0.00042399999999997995
107,0.022465199999999186,0.022404099999988603,0.014975599999999645,0.03263730000000464,0.008416699999999722,0.007290699999999539,0.0004231000000001206
108,0.02231640000000823,0.022312399999989907,0.014685499999998797,0.03228909999999985,0.00816340000000082,0.007048199999999838,0.00045199999999989693
109,0.022869100000008302,0.022768100000007507,0.014123300000001393,0.032031299999999874,0.007704499999999115,0.00726899999999997,0.0004462000000000632
110,0.021818500000009067,0.021987199999998097,0.01572389999999757,0.032128000000000156,0.007609399999999766,0.008172899999999927,0.0004191999999998419
111,0.022189500000010298,0.022413800000009587,0.01503269999999901,0.03376010000000207,0.008963699999998909,0.006796200000000141,0.0004248999999998393
112,0.021884799999995153,0.022595100000003754,0.014416699999998173,0.03245669999999734,0.008287700000000342,0.007233900000000126,0.0004979999999998874
113,0.024096999999997593,0.021604800000005753,0.014160799999999085,0.03355859999999922,0.00804989999999961,0.007817799999999764,0.00041690000000005334
114,0.022422300000002338,0.02396219999999971,0.014426099999994335,0.03300379999999592,0.007814400000000887,0.008342499999999475,0.0004275000000000251
115,0.02282549999999617,0.02072940000000756,0.014517300000001399,0.03402009999999933,0.007508800000000093,0.006965899999999969,0.0004250000000001197
116,0.022168700000008812,0.022244499999999334,0.014401500000005285,0.03195019999999715,0.00854659999999896,0.008650699999999567,0.0004203000000000401
117,0.02141970000000981,0.0219234000000057,0.014657100000000867,0.03224639999999823,0.007573600000000624,0.007131799999999799,0.0005243999999999804
118,0.02083820000000003,0.02218870000000095,0.01556060000000059,0.032145599999999774,0.007646999999998627,0.006568699999999872,0.00044010000000005434
119,0.022197999999988838,0.022161199999999326,0.01625529999999742,0.032223300000005395,0.008315299999999581,0.006705199999999856,0.0007048999999998973
120,0.02215759999999989,0.024154899999999202,0.015777899999996237,0.03245030000000071,0.008020300000000091,0.007603999999999722,0.0004345999999999517
121,0.021995099999998047,0.024347399999996355,0.014375799999996275,0.03367719999999963,0.007677399999998613,0.007839600000000502,0.0004374000000000322
122,0.023124100000003978,0.02542909999999665,0.015202000000002158,0.033029200000001424,0.008072600000000207,0.007236799999999377,0.00043450000000011535
123,0.022056599999999094,0.022592299999999454,0.014975299999996139,0.03342400000000367,0.00793100000000102,0.007240900000000217,0.0004215000000000746
124,0.022416599999999676,0.023179100000007224,0.014923200000005465,0.03381289999999382,0.007344900000001431,0.007720299999999902,0.0007217999999999947
125,0.022840199999990318,0.022985500000004322,0.014370800000001793,0.03441480000000041,0.008136899999998448,0.007025500000000129,0.00042239999999993394
126,0.024028099999995334,0.02712930000001279,0.015292399999999873,0.03399079999999799,0.007588500000000664,0.007257499999999695,0.00042520000000001446
127,0.02406700000000228,0.024383200000002603,0.015172199999994973,0.03294580000000025,0.007542400000000171,0.007736200000000082,0.00042520000000001446
128,0.02285969999999793,0.02343359999998995,0.015030600000002892,0.03407649999999762,0.008772499999999184,0.007350599999999652,0.0004264999999998853
129,0.02250709999999856,0.021696999999988975,0.015162699999997642,0.03300189999999503,0.0094347999999993,0.007942900000000641,0.00042490000000006134
130,0.02115859999999259,0.024595400000009704,0.015473900000003482,0.033690100000001166,0.008121000000000933,0.00858139999999974,0.0004305000000000003
131,0.02086450000000184,0.023470500000001948,0.015193599999996366,0.033850799999996184,0.00809549999999959,0.014106099999999344,0.0004612999999999978
132,0.021205399999999486,0.025291400000000408,0.016561100000004103,0.03471179999999663,0.007480100000000434,0.00713290000000022,0.0004201999999999817
133,0.021342099999998254,0.025219900000010398,0.014627900000000693,0.03446650000000062,0.008275799999999833,0.00679599999999958,0.0004290000000000127
134,0.020975099999986924,0.023681999999993764,0.014967999999996096,0.032784999999996955,0.00792180000000009,0.0065037999999999485,0.00042339999999985167
135,0.02106200000000058,0.02478689999999517,0.014885100000000762,0.03334870000000478,0.00811170000000061,0.006973999999999592,0.0004972000000000865
136,0.02261199999999519,0.0221802000000082,0.014240999999998394,0.03566210000000325,0.008013300000000001,0.006537499999999419,0.0005621000000000098
137,0.02492759999999805,0.02081560000000593,0.01552189999999598,0.03416930000000207,0.008229500000000556,0.0061827000000000965,0.0004296999999999773
138,0.020761500000006095,0.021509899999998083,0.014127399999999568,0.03448179999999468,0.0079425999999998,0.007124199999999803,0.00042520000000001446
139,0.020700199999993174,0.020424099999999612,0.014930499999998403,0.03421919999999545,0.007452200000001241,0.0074256999999997575,0.00042359999999996845
140,0.020971200000005297,0.02116709999999955,0.01576029999999662,0.03384619999999927,0.007607000000000141,0.007002299999999906,0.0004269999999999552
141,0.02041779999998994,0.02091000000000065,0.01626919999999643,0.03240689999999802,0.007676600000001699,0.006290899999999766,0.0004252999999998508
142,0.020936199999994187,0.020912899999999013,0.015241699999997138,0.034677500000000805,0.008145799999999426,0.006693499999999908,0.0004277999999999782
143,0.02078450000000487,0.02353189999999472,0.015788200000002917,0.03238410000000158,0.008160000000000167,0.006648299999999274,0.0004269999999999552
144,0.020630999999994515,0.021491900000000896,0.014656599999995024,0.03420780000000434,0.008180600000001093,0.008428100000000605,0.0004958999999999936
145,0.02073510000001022,0.020755600000001095,0.01492319999999836,0.033552999999997724,0.007585999999999871,0.007722900000000088,0.0004283000000000481
146,0.023947599999999625,0.020926599999995688,0.014698199999997996,0.03235279999999818,0.007607600000000048,0.00665889999999969,0.0004205999999999932
147,0.02243370000000766,0.020955400000005397,0.015972300000001383,0.0324045000000055,0.008214199999999394,0.006519199999999614,0.0004239000000001436
148,0.022663199999996664,0.02349940000000572,0.01575399999999405,0.03215979999999519,0.007657099999999417,0.006896699999999534,0.00042810000000015336
149,0.02244919999999695,0.02222009999999841,0.0160119000000023,0.03227460000000093,0.007260199999999273,0.007028100000000315,0.00041900000000016924
150,0.021963700000000586,0.022422300000002338,0.01660760000000039,0.032444400000002815,0.0082368000000006,0.006452699999999645,0.00043079999999995344
151,0.021875899999997728,0.0219039000000123,0.014362300000001937,0.03223240000000516,0.00774900000000045,0.006788499999999864,0.00042410000000003834
152,0.021941699999999287,0.02221529999999916,0.015237999999996532,0.03209669999999676,0.00797739999999969,0.007321100000000413,0.0004184999999998773
153,0.02162900000000434,0.022067300000003343,0.01546960000000297,0.0322400000000016,0.008007600000000892,0.006726699999999752,0.0004271000000000136
154,0.021729800000002797,0.021251199999994697,0.014499099999994769,0.03436779999999828,0.007968800000000442,0.006538599999999839,0.00048810000000010234
155,0.0234219999999965,0.02050599999999747,0.014384499999998468,0.03255839999999921,0.008853099999999614,0.007166299999999737,0.000447200000000203
156,0.021580299999996555,0.020907800000003363,0.014126799999999662,0.03345790000000193,0.008714200000000005,0.006860999999999784,0.00042580000000014273
157,0.023175800000004187,0.020591700000011315,0.014397500000001173,0.03353949999999628,0.00900200000000062,0.007213899999999995,0.0004275000000000251
158,0.023538000000002057,0.0206543000000039,0.014134499999997274,0.03417249999999683,0.008868100000000823,0.007506999999999486,0.0004286000000000012
159,0.023760600000002796,0.020788899999999444,0.017034299999998836,0.03423219999999816,0.007782900000000481,0.0065443000000007245,0.00042199999999992244
160,0.023305899999996882,0.02087860000000319,0.014645099999995637,0.03312280000000101,0.007587700000000197,0.0063069999999996185,0.0004273999999999667
161,0.02215759999999989,0.02057969999999898,0.015526799999996399,0.033790799999998455,0.009001899999999452,0.006561200000000156,0.0005770000000000497
162,0.02475719999999626,0.021025199999996858,0.01467119999999511,0.03490120000000019,0.009498899999998756,0.006325400000000592,0.00042239999999993394
163,0.0237036000000046,0.020874300000002677,0.01523329999999845,0.034484700000000146,0.008044499999998678,0.0070614000000004395,0.0004903000000000546
164,0.023106299999994917,0.020689399999994862,0.014699700000001314,0.03529139999999842,0.007854399999999373,0.007232799999999706,0.0004246000000001082
165,0.02308599999999217,0.020541699999995444,0.014373499999997819,0.0339152000000027,0.007600599999999957,0.005969999999999587,0.0004210000000000047
166,0.02225880000000302,0.02095549999999946,0.014137200000000405,0.03357499999999902,0.007426800000001066,0.00729669999999949,0.00042330000000001533
167,0.022446200000004524,0.02087350000000754,0.014677499999997679,0.0342236999999983,0.012757799999999264,0.006393199999999766,0.0004300999999999888
168,0.023881799999998066,0.021170999999995388,0.014796900000000335,0.03387449999999603,0.00749949999999977,0.007329499999999989,0.00042640000000004896
169,0.023590799999993806,0.02407180000000153,0.014114700000000369,0.03362970000000587,0.008272300000001565,0.006892299999999629,0.00042469999999994457
170,0.021003299999989622,0.02484480000001099,0.01519119999999674,0.032512300000000494,0.008344800000001484,0.007729900000000178,0.00042279999999994544
171,0.022218600000002198,0.021393799999998464,0.014117500000004668,0.035315300000000605,0.007913500000000795,0.006962099999999971,0.00042999999999993044
172,0.022411199999993414,0.022321300000001543,0.015555300000002603,0.037709599999999455,0.007851699999999795,0.0072822000000005715,0.00042610000000009585
173,0.022173899999998525,0.02256479999999783,0.016019199999995237,0.034939799999996524,0.008177500000000393,0.007236299999999751,0.0005393000000000203
174,0.022586000000003992,0.022511299999990797,0.015506100000003187,0.03336190000000272,0.007867099999998572,0.007590999999999681,0.00042700000000017724
175,0.02403819999999257,0.022126099999994153,0.016489900000003388,0.031996999999996945,0.007458099999999135,0.00765949999999993,0.0004216999999999693
176,0.021977599999999597,0.023440100000001962,0.02020679999999686,0.03221049999999792,0.007754400000001382,0.007391499999999773,0.000428800000000118
177,0.024022700000003283,0.021572599999998943,0.016672700000000873,0.032053200000000004,0.007888599999999357,0.007356900000000444,0.00042290000000000383
178,0.022799599999999032,0.022613500000005615,0.014414700000003222,0.0319609000000014,0.008788400000000252,0.007403899999999908,0.0004380999999999968
179,0.02235969999999554,0.02348040000001106,0.015464999999998952,0.03214169999999683,0.007670000000000954,0.008074199999999365,0.00042839999999988443
180,0.02174119999999391,0.022656400000002463,0.014925300000001585,0.03546970000000016,0.008117200000000935,0.007364100000000207,0.00045589999999995356
181,0.02157730000000413,0.02147700000000441,0.014925699999999154,0.03406220000000104,0.008446900000000923,0.007992100000000057,0.00041780000000013473
182,0.025737700000007635,0.023088999999998805,0.014811100000002853,0.033426199999993855,0.008789000000000158,0.007077999999999918,0.0005029000000000838
183,0.02330500000000768,0.02229520000000207,0.015645700000000318,0.034311199999997655,0.008395399999999498,0.007508599999999532,0.0005041999999999547
184,0.02291339999999309,0.02343689999999299,0.01572460000000575,0.03383630000000437,0.007806399999999769,0.007654200000000166,0.00042770000000014186
185,0.023088500000000067,0.021753200000006245,0.015454599999998209,0.034431300000001386,0.008510799999999819,0.008334399999999853,0.00042269999999988705
186,0.02123410000000092,0.02286340000000564,0.015728800000005094,0.034865100000004645,0.008468999999999838,0.007263400000000253,0.0004182999999999826
187,0.020516499999999382,0.02281170000000543,0.014136599999993393,0.033882900000001825,0.007690699999999495,0.00637180000000015,0.0004205999999999932
188,0.021089900000006878,0.021916000000004487,0.014447400000001664,0.033621400000001245,0.008315299999999581,0.007070399999999921,0.00042410000000003834
189,0.021912299999996776,0.022673600000004512,0.014154300000001285,0.03340289999999868,0.008697700000000808,0.0066910000000000025,0.0004185999999999357
190,0.02535079999999823,0.025384000000002516,0.015339600000004339,0.033428400000005354,0.009441299999998876,0.007567500000000393,0.00042279999999994544
191,0.022173699999996188,0.023049499999999057,0.014908099999999536,0.033408500000000174,0.007992800000000244,0.007141299999999795,0.00042130000000017986
192,0.022700999999997862,0.02182930000000738,0.015223699999999951,0.03389100000000411,0.00728069999999903,0.008153999999999328,0.00047210000000008634
193,0.021993700000010108,0.023568999999994844,0.01469210000000487,0.03456520000000296,0.007641600000001247,0.006732200000000077,0.00042560000000002596
194,0.02287950000000194,0.020828199999996855,0.015190800000006277,0.0335093999999998,0.007707100000001077,0.007399699999999676,0.0004292999999999658
195,0.022588100000007216,0.02054239999999652,0.015194999999998515,0.03494369999999947,0.00747649999999922,0.006972800000000667,0.00042520000000001446
196,0.02431330000000287,0.020827600000004054,0.014897699999998792,0.0338802000000058,0.007391200000000708,0.008597800000000433,0.0004228000000001675
197,0.023205200000006698,0.020738399999999046,0.015227700000004063,0.033558700000000385,0.007804800000000611,0.008571199999999557,0.0004250000000001197
198,0.02219889999999225,0.020487100000011083,0.01548980000000455,0.03418779999999799,0.0073408000000014795,0.007205399999999251,0.0004215000000000746
199,0.023658600000004526,0.020719999999997185,0.01595909999999634,0.03327230000000014,0.008960300000000032,0.008258699999999841,0.0004242000000000967
200,0.02377599999999802,0.020703400000002148,0.015198299999994447,0.032337900000001696,0.00841460000000005,0.006934699999999516,0.0004261999999999322
201,0.021923499999999763,0.020598300000003178,0.01519880000000029,0.03888229999999737,0.007733500000000504,0.007747600000000077,0.0004179999999998074
202,0.023061300000009055,0.024900899999991566,0.015250599999994563,0.03425519999999693,0.008016100000000748,0.0075232999999998995,0.00042349999999991006
203,0.021742700000004334,0.021747599999997647,0.01467429999999581,0.03398709999999738,0.007719099999999202,0.007490599999999681,0.00042199999999992244
204,0.025085699999991107,0.02524850000000356,0.015456499999999096,0.032926099999997405,0.008212099999999722,0.007332500000000408,0.0004242000000000967
205,0.02340110000000095,0.02242629999999224,0.014249399999997081,0.03227039999999448,0.008492300000000341,0.0069768999999997305,0.00042330000000001533
206,0.022315900000009492,0.022300700000002394,0.016044299999997236,0.032162999999997055,0.008039600000000036,0.007780000000000342,0.00041930000000012235
207,0.022517700000008745,0.02452639999999917,0.014717599999997333,0.03228849999999994,0.007419800000000976,0.007056900000000255,0.0004263999999998269
208,0.023083299999996143,0.022428399999995463,0.01528509999999983,0.03214569999999384,0.007865400000000022,0.007683700000000293,0.0004246000000001082
