,heapsort_notinplace,heapsort_inplace,mergesort_notinplace,mergesort_inplace,quicksort_notinplace,quicksort_inplace,python_sort
1871,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1872,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1873,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1874,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1875,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1876,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1877,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1878,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1879,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1880,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1881,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1882,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1883,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1884,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1885,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1886,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1887,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1888,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1889,0.006674900000007256,0.007469000000000392,0.005183500000001118,0.007432600000001344,0.0029676999999992404,0.0022102999999999984,0.00014179999999996973
1890,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1891,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1892,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1893,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1894,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1895,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1896,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1897,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1898,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1899,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1900,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1901,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1902,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1903,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1904,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1905,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1906,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1907,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1908,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1909,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1910,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1911,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1912,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1913,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1914,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1915,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1916,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1917,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1918,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1919,0.006765800000010813,0.007053700000000163,0.005089399999995692,0.006965600000000904,0.002840100000000234,0.002048300000000003,0.0001425000000001564
1920,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1921,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1922,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1923,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1924,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1925,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1926,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1927,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1928,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1929,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1930,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1931,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1932,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1933,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1934,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1935,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1936,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1937,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1938,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1939,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1940,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1941,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1942,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1943,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1944,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1945,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1946,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1947,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1948,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1949,0.007468899999992118,0.00802579999999864,0.005896400000004576,0.0074664999999995985,0.002487300000000303,0.002532100000000037,0.00014520000000017852
1950,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1951,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1952,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1953,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1954,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1955,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1956,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1957,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1958,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1959,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1960,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1961,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1962,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1963,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1964,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1965,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1966,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1967,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1968,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1969,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1970,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1971,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1972,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1973,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1974,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1975,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1976,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1977,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1978,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1979,0.007594599999990237,0.008497400000003097,0.0057000999999985424,0.007868199999998993,0.0031940000000005853,0.00204749999999998,0.000148000000000037
1980,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1981,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1982,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1983,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1984,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1985,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1986,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1987,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1988,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1989,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1990,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1991,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1992,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1993,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1994,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1995,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1996,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1997,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1998,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
1999,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2000,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2001,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2002,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2003,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2004,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2005,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2006,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2007,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2008,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2009,0.007985800000000154,0.008046600000000126,0.0060509999999993624,0.00829019999999936,0.003256300000000323,0.0022001999999998745,0.00015260000000005824
2010,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2011,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2012,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2013,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2014,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2015,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2016,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2017,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2018,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2019,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2020,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2021,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2022,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2023,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2024,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2025,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2026,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2027,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2028,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2029,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2030,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2031,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2032,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2033,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2034,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2035,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2036,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2037,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2038,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2039,0.007509499999997615,0.00841880000000117,0.005947300000002542,0.0080878000000002,0.0028693000000004076,0.002661699999999989,0.00015209999999998836
2040,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2041,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2042,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2043,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2044,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2045,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2046,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2047,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2048,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2049,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2050,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2051,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2052,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2053,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2054,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2055,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2056,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2057,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2058,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2059,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2060,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2061,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2062,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2063,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2064,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2065,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2066,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2067,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2068,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2069,0.007405899999994858,0.007943199999999706,0.006129599999994184,0.008889299999999878,0.0026354000000008426,0.003081200000000006,0.00015569999999986983
2070,0.00895899999999017,0.008684000000002357,0.006258199999997771,0.009355599999999242,0.0031668000000006913,0.003010199999999852,0.00015799999999988046
2071,0.00895899999999017,0.008684000000002357,0.006258199999997771,0.009355599999999242,0.0031668000000006913,0.003010199999999852,0.00015799999999988046
2072,0.00895899999999017,0.008684000000002357,0.006258199999997771,0.009355599999999242,0.0031668000000006913,0.003010199999999852,0.00015799999999988046
2073,0.00895899999999017,0.008684000000002357,0.006258199999997771,0.009355599999999242,0.0031668000000006913,0.003010199999999852,0.00015799999999988046
2074,0.00895899999999017,0.008684000000002357,0.006258199999997771,0.009355599999999242,0.0031668000000006913,0.003010199999999852,0.00015799999999988046
